Mês de Data Referencia;Evento;Uf;Total
julho de 2019;Roubo de veículo;SE;128
julho de 2019;Roubo de veículo;SP;3691
julho de 2019;Roubo de veículo;TO;49
agosto de 2019;Roubo de veículo;AC;150
agosto de 2019;Roubo de veículo;AL;183
agosto de 2019;Roubo de veículo;AM;241
agosto de 2019;Roubo de veículo;AP;61
agosto de 2019;Roubo de veículo;BA;932
agosto de 2019;Roubo de veículo;CE;417
agosto de 2019;Roubo de veículo;DF;303
agosto de 2019;Roubo de veículo;ES;398
agosto de 2019;Roubo de veículo;GO;290
agosto de 2019;Roubo de veículo;MA;313
agosto de 2019;Roubo de veículo;MG;702
agosto de 2019;Roubo de veículo;MS;43
agosto de 2019;Roubo de veículo;MT;130
agosto de 2019;Roubo de veículo;PA;312
agosto de 2019;Roubo de veículo;PB;275
agosto de 2019;Roubo de veículo;PE;1142
agosto de 2019;Roubo de veículo;PI;327
agosto de 2019;Roubo de veículo;PR;453
agosto de 2019;Roubo de veículo;RJ;3181
agosto de 2019;Roubo de veículo;RN;532
agosto de 2019;Roubo de veículo;RO;
agosto de 2019;Roubo de veículo;RR;59
agosto de 2019;Roubo de veículo;RS;922
agosto de 2019;Roubo de veículo;SC;164
agosto de 2019;Roubo de veículo;SE;104
agosto de 2019;Roubo de veículo;SP;3554
agosto de 2019;Roubo de veículo;TO;65
setembro de 2019;Roubo de veículo;AC;178
setembro de 2019;Roubo de veículo;AL;193
setembro de 2019;Roubo de veículo;AM;254
setembro de 2019;Roubo de veículo;AP;49
setembro de 2019;Roubo de veículo;BA;811
setembro de 2019;Roubo de veículo;CE;356
setembro de 2019;Roubo de veículo;DF;297
setembro de 2019;Roubo de veículo;ES;334
setembro de 2019;Roubo de veículo;GO;240
setembro de 2019;Roubo de veículo;MA;200
setembro de 2019;Roubo de veículo;MG;659
setembro de 2019;Roubo de veículo;MS;37
setembro de 2019;Roubo de veículo;MT;130
setembro de 2019;Roubo de veículo;PA;341
setembro de 2019;Roubo de veículo;PB;220
setembro de 2019;Roubo de veículo;PE;1137
setembro de 2019;Roubo de veículo;PI;368
setembro de 2019;Roubo de veículo;PR;421
setembro de 2019;Roubo de veículo;RJ;2613
setembro de 2019;Roubo de veículo;RN;464
setembro de 2019;Roubo de veículo;RO;
setembro de 2019;Roubo de veículo;RR;24
setembro de 2019;Roubo de veículo;RS;824
setembro de 2019;Roubo de veículo;SC;158
setembro de 2019;Roubo de veículo;SE;121
setembro de 2019;Roubo de veículo;SP;3294
setembro de 2019;Roubo de veículo;TO;62
outubro de 2019;Roubo de veículo;AC;196
outubro de 2019;Roubo de veículo;AL;204
outubro de 2019;Roubo de veículo;AM;265
outubro de 2019;Roubo de veículo;AP;73
outubro de 2019;Roubo de veículo;BA;961
outubro de 2019;Roubo de veículo;CE;469
outubro de 2019;Roubo de veículo;DF;307
outubro de 2019;Roubo de veículo;ES;314
outubro de 2019;Roubo de veículo;GO;298
outubro de 2019;Roubo de veículo;MA;182
outubro de 2019;Roubo de veículo;MG;787
outubro de 2019;Roubo de veículo;MS;40
outubro de 2019;Roubo de veículo;MT;117
outubro de 2019;Roubo de veículo;PA;350
outubro de 2019;Roubo de veículo;PB;229
outubro de 2019;Roubo de veículo;PE;1074
outubro de 2019;Roubo de veículo;PI;365
outubro de 2019;Roubo de veículo;PR;488
outubro de 2019;Roubo de veículo;RJ;3028
outubro de 2019;Roubo de veículo;RN;410
outubro de 2019;Roubo de veículo;RO;
outubro de 2019;Roubo de veículo;RR;45
outubro de 2019;Roubo de veículo;RS;808
outubro de 2019;Roubo de veículo;SC;166
outubro de 2019;Roubo de veículo;SE;177
outubro de 2019;Roubo de veículo;SP;3821
outubro de 2019;Roubo de veículo;TO;102
novembro de 2019;Roubo de veículo;AC;184
novembro de 2019;Roubo de veículo;AL;191
novembro de 2019;Roubo de veículo;AM;214
novembro de 2019;Roubo de veículo;AP;86
novembro de 2019;Roubo de veículo;BA;892
novembro de 2019;Roubo de veículo;CE;444
novembro de 2019;Roubo de veículo;DF;263
novembro de 2019;Roubo de veículo;ES;288
novembro de 2019;Roubo de veículo;GO;274
novembro de 2019;Roubo de veículo;MA;230
novembro de 2019;Roubo de veículo;MG;861
novembro de 2019;Roubo de veículo;MS;37
novembro de 2019;Roubo de veículo;MT;130
novembro de 2019;Roubo de veículo;PA;298
novembro de 2019;Roubo de veículo;PB;265
novembro de 2019;Roubo de veículo;PE;1129
novembro de 2019;Roubo de veículo;PI;385
novembro de 2019;Roubo de veículo;PR;450
novembro de 2019;Roubo de veículo;RJ;2979
novembro de 2019;Roubo de veículo;RN;543
novembro de 2019;Roubo de veículo;RO;
novembro de 2019;Roubo de veículo;RR;35
novembro de 2019;Roubo de veículo;RS;832
novembro de 2019;Roubo de veículo;SC;139
novembro de 2019;Roubo de veículo;SE;224
novembro de 2019;Roubo de veículo;SP;3950
novembro de 2019;Roubo de veículo;TO;83
dezembro de 2019;Roubo de veículo;AC;133
dezembro de 2019;Roubo de veículo;AL;192
dezembro de 2019;Roubo de veículo;AM;219
dezembro de 2019;Roubo de veículo;AP;76
dezembro de 2019;Roubo de veículo;BA;786
dezembro de 2019;Roubo de veículo;CE;432
dezembro de 2019;Roubo de veículo;DF;269
dezembro de 2019;Roubo de veículo;ES;278
dezembro de 2019;Roubo de veículo;GO;258
dezembro de 2019;Roubo de veículo;MA;213
dezembro de 2019;Roubo de veículo;MG;853
dezembro de 2019;Roubo de veículo;MS;43
dezembro de 2019;Roubo de veículo;MT;126
dezembro de 2019;Roubo de veículo;PA;335
dezembro de 2019;Roubo de veículo;PB;250
dezembro de 2019;Roubo de veículo;PE;988
dezembro de 2019;Roubo de veículo;PI;359
dezembro de 2019;Roubo de veículo;PR;407
dezembro de 2019;Roubo de veículo;RJ;3118
dezembro de 2019;Roubo de veículo;RN;734
dezembro de 2019;Roubo de veículo;RO;
dezembro de 2019;Roubo de veículo;RR;40
dezembro de 2019;Roubo de veículo;RS;827
dezembro de 2019;Roubo de veículo;SC;152
dezembro de 2019;Roubo de veículo;SE;233
dezembro de 2019;Roubo de veículo;SP;4549
dezembro de 2019;Roubo de veículo;TO;50
julho de 2023;Roubo de veículo;MG;325
julho de 2023;Roubo de veículo;MS;37
julho de 2023;Roubo de veículo;MT;76
julho de 2023;Roubo de veículo;PA;126
julho de 2023;Roubo de veículo;PB;289
julho de 2023;Roubo de veículo;PE;953
julho de 2023;Roubo de veículo;PI;418
julho de 2023;Roubo de veículo;PR;234
julho de 2023;Roubo de veículo;RJ;1165
julho de 2023;Roubo de veículo;RN;287
julho de 2023;Roubo de veículo;RO;93
julho de 2023;Roubo de veículo;RR;27
julho de 2023;Roubo de veículo;RS;256
julho de 2023;Roubo de veículo;SC;105
julho de 2023;Roubo de veículo;SE;44
julho de 2023;Roubo de veículo;SP;2837
julho de 2023;Roubo de veículo;TO;14
agosto de 2023;Roubo de veículo;AC;45
agosto de 2023;Roubo de veículo;AL;194
agosto de 2023;Roubo de veículo;AM;95
agosto de 2023;Roubo de veículo;AP;22
agosto de 2023;Roubo de veículo;BA;1134
agosto de 2023;Roubo de veículo;CE;712
agosto de 2023;Roubo de veículo;DF;95
agosto de 2023;Roubo de veículo;ES;240
agosto de 2023;Roubo de veículo;GO;95
agosto de 2023;Roubo de veículo;MA;395
agosto de 2023;Roubo de veículo;MG;343
agosto de 2023;Roubo de veículo;MS;27
agosto de 2023;Roubo de veículo;MT;76
agosto de 2023;Roubo de veículo;PA;119
agosto de 2023;Roubo de veículo;PB;268
agosto de 2023;Roubo de veículo;PE;1062
agosto de 2023;Roubo de veículo;PI;343
agosto de 2023;Roubo de veículo;PR;210
agosto de 2023;Roubo de veículo;RJ;1428
agosto de 2023;Roubo de veículo;RN;324
agosto de 2023;Roubo de veículo;RO;93
agosto de 2023;Roubo de veículo;RR;34
agosto de 2023;Roubo de veículo;RS;285
agosto de 2023;Roubo de veículo;SC;100
agosto de 2023;Roubo de veículo;SE;64
agosto de 2023;Roubo de veículo;SP;2821
agosto de 2023;Roubo de veículo;TO;12
setembro de 2023;Roubo de veículo;AC;46
setembro de 2023;Roubo de veículo;AL;127
setembro de 2023;Roubo de veículo;AM;96
setembro de 2023;Roubo de veículo;AP;13
setembro de 2023;Roubo de veículo;BA;1018
setembro de 2023;Roubo de veículo;CE;729
setembro de 2023;Roubo de veículo;DF;91
setembro de 2023;Roubo de veículo;ES;231
setembro de 2023;Roubo de veículo;GO;78
setembro de 2023;Roubo de veículo;MA;399
setembro de 2023;Roubo de veículo;MG;338
setembro de 2023;Roubo de veículo;MS;33
setembro de 2023;Roubo de veículo;MT;74
setembro de 2023;Roubo de veículo;PA;131
setembro de 2023;Roubo de veículo;PB;293
setembro de 2023;Roubo de veículo;PE;1038
setembro de 2023;Roubo de veículo;PI;336
setembro de 2023;Roubo de veículo;PR;231
setembro de 2023;Roubo de veículo;RJ;1708
setembro de 2023;Roubo de veículo;RN;310
setembro de 2023;Roubo de veículo;RO;58
setembro de 2023;Roubo de veículo;RR;21
setembro de 2023;Roubo de veículo;RS;275
setembro de 2023;Roubo de veículo;SC;92
setembro de 2023;Roubo de veículo;SE;56
setembro de 2023;Roubo de veículo;SP;3046
setembro de 2023;Roubo de veículo;TO;11
outubro de 2023;Roubo de veículo;AC;70
outubro de 2023;Roubo de veículo;AL;175
outubro de 2023;Roubo de veículo;AM;97
outubro de 2023;Roubo de veículo;AP;29
outubro de 2023;Roubo de veículo;BA;943
outubro de 2023;Roubo de veículo;CE;683
outubro de 2023;Roubo de veículo;DF;118
outubro de 2023;Roubo de veículo;ES;187
outubro de 2023;Roubo de veículo;GO;94
outubro de 2023;Roubo de veículo;MA;400
outubro de 2023;Roubo de veículo;MG;399
outubro de 2023;Roubo de veículo;MS;40
outubro de 2023;Roubo de veículo;MT;85
outubro de 2023;Roubo de veículo;PA;118
outubro de 2023;Roubo de veículo;PB;260
outubro de 2023;Roubo de veículo;PE;971
outubro de 2023;Roubo de veículo;PI;393
outubro de 2023;Roubo de veículo;PR;232
outubro de 2023;Roubo de veículo;RJ;1935
outubro de 2023;Roubo de veículo;RN;280
outubro de 2023;Roubo de veículo;RO;86
outubro de 2023;Roubo de veículo;RR;14
outubro de 2023;Roubo de veículo;RS;262
outubro de 2023;Roubo de veículo;SC;79
outubro de 2023;Roubo de veículo;SE;83
outubro de 2023;Roubo de veículo;SP;3328
outubro de 2023;Roubo de veículo;TO;13
novembro de 2023;Roubo de veículo;AC;75
novembro de 2023;Roubo de veículo;AL;166
novembro de 2023;Roubo de veículo;AM;98
novembro de 2023;Roubo de veículo;AP;23
novembro de 2023;Roubo de veículo;BA;950
novembro de 2023;Roubo de veículo;CE;625
novembro de 2023;Roubo de veículo;DF;119
novembro de 2023;Roubo de veículo;ES;210
novembro de 2023;Roubo de veículo;GO;74
novembro de 2023;Roubo de veículo;MA;456
novembro de 2023;Roubo de veículo;MG;359
novembro de 2023;Roubo de veículo;MS;25
novembro de 2023;Roubo de veículo;MT;110
novembro de 2023;Roubo de veículo;PA;115
novembro de 2023;Roubo de veículo;PB;258
novembro de 2023;Roubo de veículo;PE;942
novembro de 2023;Roubo de veículo;PI;350
novembro de 2023;Roubo de veículo;PR;184
novembro de 2023;Roubo de veículo;RJ;2214
novembro de 2023;Roubo de veículo;RN;265
novembro de 2023;Roubo de veículo;RO;72
novembro de 2023;Roubo de veículo;RR;35
novembro de 2023;Roubo de veículo;RS;249
novembro de 2023;Roubo de veículo;SC;71
novembro de 2023;Roubo de veículo;SE;48
novembro de 2023;Roubo de veículo;SP;3293
novembro de 2023;Roubo de veículo;TO;15
dezembro de 2023;Roubo de veículo;AC;30
dezembro de 2023;Roubo de veículo;AL;39
dezembro de 2023;Roubo de veículo;AM;114
dezembro de 2023;Roubo de veículo;AP;33
dezembro de 2023;Roubo de veículo;BA;892
dezembro de 2023;Roubo de veículo;CE;619
dezembro de 2023;Roubo de veículo;DF;86
dezembro de 2023;Roubo de veículo;ES;226
dezembro de 2023;Roubo de veículo;GO;68
dezembro de 2023;Roubo de veículo;MA;368
dezembro de 2023;Roubo de veículo;MG;389
dezembro de 2023;Roubo de veículo;MS;24
dezembro de 2023;Roubo de veículo;MT;56
dezembro de 2023;Roubo de veículo;PA;122
dezembro de 2023;Roubo de veículo;PB;230
dezembro de 2023;Roubo de veículo;PE;972
dezembro de 2023;Roubo de veículo;PI;295
dezembro de 2023;Roubo de veículo;PR;188
dezembro de 2023;Roubo de veículo;RJ;1671
dezembro de 2023;Roubo de veículo;RN;246
dezembro de 2023;Roubo de veículo;RO;64
dezembro de 2023;Roubo de veículo;RR;18
dezembro de 2023;Roubo de veículo;RS;237
dezembro de 2023;Roubo de veículo;SC;80
dezembro de 2023;Roubo de veículo;SE;42
dezembro de 2023;Roubo de veículo;SP;3581
dezembro de 2023;Roubo de veículo;TO;15
janeiro de 2026;Roubo de veículo;AC;36
janeiro de 2026;Roubo de veículo;AL;109
janeiro de 2026;Roubo de veículo;AM;43
janeiro de 2026;Roubo de veículo;AP;1
janeiro de 2026;Roubo de veículo;MS;6
janeiro de 2026;Roubo de veículo;MT;46
janeiro de 2026;Roubo de veículo;PA;82
janeiro de 2026;Roubo de veículo;PB;372
janeiro de 2026;Roubo de veículo;PE;768
janeiro de 2026;Roubo de veículo;PI;242
janeiro de 2026;Roubo de veículo;PR;126
janeiro de 2026;Roubo de veículo;RJ;3265
janeiro de 2026;Roubo de veículo;RN;87
janeiro de 2026;Roubo de veículo;RO;38
janeiro de 2026;Roubo de veículo;RR;8
janeiro de 2026;Roubo de veículo;RS;111
janeiro de 2026;Roubo de veículo;SC;43
janeiro de 2026;Roubo de veículo;SE;24
janeiro de 2026;Roubo de veículo;SP;1361
fevereiro de 2026;Roubo de veículo;SC;
fevereiro de 2026;Roubo de veículo;SE;
fevereiro de 2026;Roubo de veículo;SP;
junho de 2017;Roubo de veículo;PB;278
julho de 2017;Roubo de veículo;PB;299
agosto de 2017;Roubo de veículo;PB;342
setembro de 2017;Roubo de veículo;PB;276
outubro de 2017;Roubo de veículo;PB;283
novembro de 2017;Roubo de veículo;PB;245
dezembro de 2017;Roubo de veículo;PB;254
janeiro de 2017;Roubo de veículo;PE;1792
fevereiro de 2017;Roubo de veículo;PE;1615
março de 2017;Roubo de veículo;PE;1918
abril de 2017;Roubo de veículo;PE;1789
maio de 2017;Roubo de veículo;PE;1740
junho de 2017;Roubo de veículo;PE;1643
julho de 2017;Roubo de veículo;PE;1651
agosto de 2017;Roubo de veículo;PE;1723
setembro de 2017;Roubo de veículo;PE;1515
outubro de 2017;Roubo de veículo;PE;1531
novembro de 2017;Roubo de veículo;PE;1403
dezembro de 2017;Roubo de veículo;PE;1396
janeiro de 2017;Roubo de veículo;PI;230
fevereiro de 2017;Roubo de veículo;PI;233
março de 2017;Roubo de veículo;PI;259
abril de 2017;Roubo de veículo;PI;270
maio de 2017;Roubo de veículo;PI;279
junho de 2017;Roubo de veículo;PI;276
julho de 2017;Roubo de veículo;PI;247
agosto de 2017;Roubo de veículo;PI;271
setembro de 2017;Roubo de veículo;PI;269
outubro de 2017;Roubo de veículo;PI;305
novembro de 2017;Roubo de veículo;PI;243
dezembro de 2017;Roubo de veículo;PI;243
janeiro de 2017;Roubo de veículo;PR;988
fevereiro de 2017;Roubo de veículo;PR;971
março de 2017;Roubo de veículo;PR;1142
abril de 2017;Roubo de veículo;PR;1050
maio de 2017;Roubo de veículo;PR;1026
junho de 2017;Roubo de veículo;PR;963
julho de 2017;Roubo de veículo;PR;905
agosto de 2017;Roubo de veículo;PR;959
setembro de 2017;Roubo de veículo;PR;864
outubro de 2017;Roubo de veículo;PR;901
novembro de 2017;Roubo de veículo;PR;871
dezembro de 2017;Roubo de veículo;PR;732
janeiro de 2017;Roubo de veículo;RJ;4206
fevereiro de 2017;Roubo de veículo;RJ;4286
março de 2017;Roubo de veículo;RJ;5002
abril de 2017;Roubo de veículo;RJ;4891
maio de 2017;Roubo de veículo;RJ;4596
junho de 2017;Roubo de veículo;RJ;4551
julho de 2017;Roubo de veículo;RJ;4951
agosto de 2017;Roubo de veículo;RJ;4613
setembro de 2017;Roubo de veículo;RJ;4316
outubro de 2017;Roubo de veículo;RJ;4266
novembro de 2017;Roubo de veículo;RJ;4197
dezembro de 2017;Roubo de veículo;RJ;4491
janeiro de 2017;Roubo de veículo;RN;509
fevereiro de 2017;Roubo de veículo;RN;529
março de 2017;Roubo de veículo;RN;590
abril de 2017;Roubo de veículo;RN;587
maio de 2017;Roubo de veículo;RN;674
junho de 2017;Roubo de veículo;RN;627
julho de 2017;Roubo de veículo;RN;669
agosto de 2017;Roubo de veículo;RN;673
setembro de 2017;Roubo de veículo;RN;564
outubro de 2017;Roubo de veículo;RN;443
novembro de 2017;Roubo de veículo;RN;478
dezembro de 2017;Roubo de veículo;RN;649
janeiro de 2017;Roubo de veículo;RO;146
fevereiro de 2017;Roubo de veículo;RO;169
março de 2017;Roubo de veículo;RO;186
abril de 2017;Roubo de veículo;RO;141
maio de 2017;Roubo de veículo;RO;139
junho de 2017;Roubo de veículo;RO;129
julho de 2017;Roubo de veículo;RO;132
agosto de 2017;Roubo de veículo;RO;105
setembro de 2017;Roubo de veículo;RO;119
outubro de 2017;Roubo de veículo;RO;124
novembro de 2017;Roubo de veículo;RO;151
dezembro de 2017;Roubo de veículo;RO;130
janeiro de 2017;Roubo de veículo;RR;31
fevereiro de 2017;Roubo de veículo;RR;6
março de 2017;Roubo de veículo;RR;20
abril de 2017;Roubo de veículo;RR;14
maio de 2017;Roubo de veículo;RR;7
junho de 2017;Roubo de veículo;RR;7
julho de 2017;Roubo de veículo;RR;4
agosto de 2017;Roubo de veículo;RR;19
setembro de 2017;Roubo de veículo;RR;32
outubro de 2017;Roubo de veículo;RR;25
novembro de 2017;Roubo de veículo;RR;43
dezembro de 2017;Roubo de veículo;RR;79
janeiro de 2017;Roubo de veículo;RS;1756
fevereiro de 2017;Roubo de veículo;RS;1619
março de 2017;Roubo de veículo;RS;1757
abril de 2017;Roubo de veículo;RS;1517
maio de 2017;Roubo de veículo;RS;1517
junho de 2017;Roubo de veículo;RS;1375
julho de 2017;Roubo de veículo;RS;1342
agosto de 2017;Roubo de veículo;RS;1355
setembro de 2017;Roubo de veículo;RS;1287
outubro de 2017;Roubo de veículo;RS;1489
novembro de 2017;Roubo de veículo;RS;1524
dezembro de 2017;Roubo de veículo;RS;1321
janeiro de 2017;Roubo de veículo;SC;254
fevereiro de 2017;Roubo de veículo;SC;263
março de 2017;Roubo de veículo;SC;297
abril de 2017;Roubo de veículo;SC;243
maio de 2017;Roubo de veículo;SC;240
junho de 2017;Roubo de veículo;SC;278
julho de 2017;Roubo de veículo;SC;265
agosto de 2017;Roubo de veículo;SC;276
setembro de 2017;Roubo de veículo;SC;222
outubro de 2017;Roubo de veículo;SC;222
novembro de 2017;Roubo de veículo;SC;193
dezembro de 2017;Roubo de veículo;SC;248
janeiro de 2017;Roubo de veículo;SE;279
fevereiro de 2017;Roubo de veículo;SE;227
março de 2017;Roubo de veículo;SE;255
abril de 2017;Roubo de veículo;SE;250
maio de 2017;Roubo de veículo;SE;247
junho de 2017;Roubo de veículo;SE;236
julho de 2017;Roubo de veículo;SE;255
agosto de 2017;Roubo de veículo;SE;240
setembro de 2017;Roubo de veículo;SE;250
outubro de 2017;Roubo de veículo;SE;266
novembro de 2017;Roubo de veículo;SE;245
dezembro de 2017;Roubo de veículo;SE;235
janeiro de 2017;Roubo de veículo;SP;5926
fevereiro de 2017;Roubo de veículo;SP;5752
março de 2017;Roubo de veículo;SP;6374
abril de 2017;Roubo de veículo;SP;5590
maio de 2017;Roubo de veículo;SP;5904
junho de 2017;Roubo de veículo;SP;5330
julho de 2017;Roubo de veículo;SP;5297
agosto de 2017;Roubo de veículo;SP;5465
setembro de 2017;Roubo de veículo;SP;5337
outubro de 2017;Roubo de veículo;SP;5625
novembro de 2017;Roubo de veículo;SP;5634
dezembro de 2017;Roubo de veículo;SP;5730
janeiro de 2017;Roubo de veículo;TO;94
fevereiro de 2017;Roubo de veículo;TO;77
março de 2017;Roubo de veículo;TO;88
abril de 2017;Roubo de veículo;TO;77
maio de 2017;Roubo de veículo;TO;75
junho de 2017;Roubo de veículo;TO;54
julho de 2017;Roubo de veículo;TO;67
agosto de 2017;Roubo de veículo;TO;101
setembro de 2017;Roubo de veículo;TO;103
outubro de 2017;Roubo de veículo;TO;101
novembro de 2017;Roubo de veículo;TO;93
dezembro de 2017;Roubo de veículo;TO;76
janeiro de 2026;Roubo de veículo;AC;
janeiro de 2026;Roubo de veículo;AL;
janeiro de 2026;Roubo de veículo;AM;
janeiro de 2026;Roubo de veículo;AP;
janeiro de 2026;Roubo de veículo;MG;
janeiro de 2026;Roubo de veículo;MS;
janeiro de 2026;Roubo de veículo;MT;
janeiro de 2026;Roubo de veículo;PA;
janeiro de 2026;Roubo de veículo;PB;
janeiro de 2026;Roubo de veículo;PE;
janeiro de 2026;Roubo de veículo;PI;
janeiro de 2026;Roubo de veículo;PR;
janeiro de 2026;Roubo de veículo;RJ;
janeiro de 2026;Roubo de veículo;RN;
janeiro de 2026;Roubo de veículo;RO;
janeiro de 2026;Roubo de veículo;RR;
janeiro de 2026;Roubo de veículo;RS;
janeiro de 2026;Roubo de veículo;SC;
janeiro de 2026;Roubo de veículo;SE;
janeiro de 2026;Roubo de veículo;SP;
fevereiro de 2026;Roubo de veículo;AC;
fevereiro de 2026;Roubo de veículo;AL;
fevereiro de 2026;Roubo de veículo;AM;
fevereiro de 2026;Roubo de veículo;AP;
fevereiro de 2026;Roubo de veículo;MG;
fevereiro de 2026;Roubo de veículo;MS;
fevereiro de 2026;Roubo de veículo;MT;
fevereiro de 2026;Roubo de veículo;PA;
fevereiro de 2026;Roubo de veículo;PB;
fevereiro de 2026;Roubo de veículo;PE;
fevereiro de 2026;Roubo de veículo;PI;
fevereiro de 2026;Roubo de veículo;PR;
fevereiro de 2026;Roubo de veículo;RJ;
fevereiro de 2026;Roubo de veículo;RN;
fevereiro de 2026;Roubo de veículo;RO;
fevereiro de 2026;Roubo de veículo;RR;
fevereiro de 2026;Roubo de veículo;RS;
julho de 2018;Roubo de veículo;MG;1141
julho de 2018;Roubo de veículo;MS;69
julho de 2018;Roubo de veículo;MT;137
julho de 2018;Roubo de veículo;PA;563
julho de 2018;Roubo de veículo;PB;347
julho de 2018;Roubo de veículo;PE;1335
julho de 2018;Roubo de veículo;PI;355
julho de 2018;Roubo de veículo;PR;658
julho de 2018;Roubo de veículo;RJ;3518
julho de 2018;Roubo de veículo;RN;581
julho de 2018;Roubo de veículo;RO;152
julho de 2018;Roubo de veículo;RR;41
julho de 2018;Roubo de veículo;RS;1289
julho de 2018;Roubo de veículo;SC;222
julho de 2018;Roubo de veículo;SE;238
julho de 2018;Roubo de veículo;SP;4600
julho de 2018;Roubo de veículo;TO;59
agosto de 2018;Roubo de veículo;AC;
agosto de 2018;Roubo de veículo;AL;275
agosto de 2018;Roubo de veículo;AM;251
agosto de 2018;Roubo de veículo;AP;47
agosto de 2018;Roubo de veículo;BA;1057
agosto de 2018;Roubo de veículo;CE;637
agosto de 2018;Roubo de veículo;DF;377
agosto de 2018;Roubo de veículo;ES;482
agosto de 2018;Roubo de veículo;GO;716
agosto de 2018;Roubo de veículo;MA;363
agosto de 2018;Roubo de veículo;MG;1061
agosto de 2018;Roubo de veículo;MS;49
agosto de 2018;Roubo de veículo;MT;185
agosto de 2018;Roubo de veículo;PA;479
agosto de 2018;Roubo de veículo;PB;345
agosto de 2018;Roubo de veículo;PE;1175
agosto de 2018;Roubo de veículo;PI;324
agosto de 2018;Roubo de veículo;PR;616
agosto de 2018;Roubo de veículo;RJ;3910
agosto de 2018;Roubo de veículo;RN;515
agosto de 2018;Roubo de veículo;RO;143
agosto de 2018;Roubo de veículo;RR;34
agosto de 2018;Roubo de veículo;RS;1280
agosto de 2018;Roubo de veículo;SC;174
agosto de 2018;Roubo de veículo;SE;132
agosto de 2018;Roubo de veículo;SP;4822
agosto de 2018;Roubo de veículo;TO;51
setembro de 2018;Roubo de veículo;AC;
setembro de 2018;Roubo de veículo;AL;285
setembro de 2018;Roubo de veículo;AM;237
setembro de 2018;Roubo de veículo;AP;53
setembro de 2018;Roubo de veículo;BA;995
setembro de 2018;Roubo de veículo;CE;699
setembro de 2018;Roubo de veículo;DF;301
setembro de 2018;Roubo de veículo;ES;334
setembro de 2018;Roubo de veículo;GO;704
setembro de 2018;Roubo de veículo;MA;297
setembro de 2018;Roubo de veículo;MG;1059
setembro de 2018;Roubo de veículo;MS;54
setembro de 2018;Roubo de veículo;MT;179
setembro de 2018;Roubo de veículo;PA;492
setembro de 2018;Roubo de veículo;PB;275
setembro de 2018;Roubo de veículo;PE;1067
setembro de 2018;Roubo de veículo;PI;361
setembro de 2018;Roubo de veículo;PR;590
setembro de 2018;Roubo de veículo;RJ;4053
setembro de 2018;Roubo de veículo;RN;503
setembro de 2018;Roubo de veículo;RO;162
setembro de 2018;Roubo de veículo;RR;34
setembro de 2018;Roubo de veículo;RS;1201
setembro de 2018;Roubo de veículo;SC;147
setembro de 2018;Roubo de veículo;SE;123
setembro de 2018;Roubo de veículo;SP;4654
setembro de 2018;Roubo de veículo;TO;58
outubro de 2018;Roubo de veículo;AC;
outubro de 2018;Roubo de veículo;AL;268
outubro de 2018;Roubo de veículo;AM;178
outubro de 2018;Roubo de veículo;AP;21
outubro de 2018;Roubo de veículo;BA;1100
outubro de 2018;Roubo de veículo;CE;855
outubro de 2018;Roubo de veículo;DF;294
outubro de 2018;Roubo de veículo;ES;382
outubro de 2018;Roubo de veículo;GO;664
outubro de 2018;Roubo de veículo;MA;340
outubro de 2018;Roubo de veículo;MG;1196
outubro de 2018;Roubo de veículo;MS;54
outubro de 2018;Roubo de veículo;MT;214
outubro de 2018;Roubo de veículo;PA;522
outubro de 2018;Roubo de veículo;PB;323
outubro de 2018;Roubo de veículo;PE;1148
outubro de 2018;Roubo de veículo;PI;348
outubro de 2018;Roubo de veículo;PR;658
outubro de 2018;Roubo de veículo;RJ;4242
outubro de 2018;Roubo de veículo;RN;528
outubro de 2018;Roubo de veículo;RO;164
outubro de 2018;Roubo de veículo;RR;55
outubro de 2018;Roubo de veículo;RS;1366
outubro de 2018;Roubo de veículo;SC;167
outubro de 2018;Roubo de veículo;SE;104
outubro de 2018;Roubo de veículo;SP;5251
outubro de 2018;Roubo de veículo;TO;89
novembro de 2018;Roubo de veículo;AC;
novembro de 2018;Roubo de veículo;AL;273
novembro de 2018;Roubo de veículo;AM;233
novembro de 2018;Roubo de veículo;AP;25
novembro de 2018;Roubo de veículo;BA;1007
novembro de 2018;Roubo de veículo;CE;728
novembro de 2018;Roubo de veículo;DF;339
novembro de 2018;Roubo de veículo;ES;333
novembro de 2018;Roubo de veículo;GO;739
novembro de 2018;Roubo de veículo;MA;318
novembro de 2018;Roubo de veículo;MG;1089
novembro de 2018;Roubo de veículo;MS;60
novembro de 2018;Roubo de veículo;MT;232
novembro de 2018;Roubo de veículo;PA;491
novembro de 2018;Roubo de veículo;PB;285
novembro de 2018;Roubo de veículo;PE;1202
novembro de 2018;Roubo de veículo;PI;329
novembro de 2018;Roubo de veículo;PR;598
novembro de 2018;Roubo de veículo;RJ;4074
novembro de 2018;Roubo de veículo;RN;607
novembro de 2018;Roubo de veículo;RO;177
novembro de 2018;Roubo de veículo;RR;45
novembro de 2018;Roubo de veículo;RS;1206
novembro de 2018;Roubo de veículo;SC;161
novembro de 2018;Roubo de veículo;SE;96
novembro de 2018;Roubo de veículo;SP;5227
novembro de 2018;Roubo de veículo;TO;101
dezembro de 2018;Roubo de veículo;AC;
dezembro de 2018;Roubo de veículo;AL;210
